AppID,Category_1,Category_2
1275660,Single-player,Steam Achievements
781520,Single-player,Steam Achievements
1559930,Single-player,Steam Achievements
1479540,Single-player,Steam Achievements
1854510,Single-player,Steam Achievements
1462560,Single-player,
1314290,Single-player,Steam Achievements
1753100,Single-player,
1554970,Single-player,Partial Controller Support
211200,Single-player,
612590,Single-player,Steam Achievements
700170,Single-player,Steam Achievements
798590,Single-player,
718740,Single-player,Partial Controller Support
481950,Single-player,
113420,Multi-player,MMO
714880,Multi-player,PvP
328550,Single-player,Steam Achievements
429430,Single-player,Steam Achievements
1511130,Single-player,
454540,Multi-player,MMO
829260,Single-player,Steam Achievements
1384990,Single-player,
1108020,Single-player,
781760,Single-player,Steam Achievements
988070,Single-player,Steam Achievements
1222370,Single-player,Steam Achievements
533960,Single-player,Full controller support
1152200,Single-player,
760640,Single-player,Multi-player
22380,Single-player,Steam Achievements
1678450,Single-player,Steam Achievements
1475940,Single-player,
529780,Single-player,Full controller support
753090,Single-player,
499230,Multi-player,PvP
1136240,Single-player,Multi-player
450390,Single-player,VR Support
1907420,Single-player,Steam Achievements
1268840,Single-player,Multi-player
1050910,Single-player,Steam Achievements
403100,Single-player,
1245930,Single-player,Steam Achievements
1021260,Single-player,Steam Achievements
837720,Single-player,Multi-player
1548540,Single-player,
1497800,Others,
463150,Single-player,Steam Achievements
514700,Single-player,
1769630,Single-player,
1898570,Single-player,Partial Controller Support
1821150,Single-player,Steam Achievements
1572220,Single-player,Steam Achievements
508710,Single-player,Multi-player
1347130,Single-player,Multi-player
1689930,Single-player,Multi-player
910540,Single-player,
514920,Single-player,Steam Trading Cards
1286030,Single-player,Multi-player
574180,Single-player,Multi-player
1680530,Single-player,Full controller support
550600,Single-player,Multi-player
1492590,Single-player,Steam Achievements
1173870,Single-player,Multi-player
1806430,Single-player,
826170,Single-player,Steam Achievements
643900,Single-player,Steam Achievements
1222610,Single-player,Steam Workshop
598030,Single-player,
352950,Single-player,Multi-player
385800,Single-player,Steam Achievements
1305880,Single-player,
978460,Single-player,Steam Achievements
1604460,Others,
2012200,Others,
1287450,Multi-player,PvP
1125800,Single-player,Steam Achievements
700520,Single-player,Steam Achievements
1154210,Single-player,Steam Achievements
388010,Single-player,Steam Achievements
1409190,Single-player,Steam Cloud
681760,Single-player,
1755240,Single-player,Full controller support
842770,Single-player,Full controller support
1409600,Single-player,Multi-player
1455650,Multi-player,PvP
697930,Single-player,Steam Achievements
1271260,Single-player,Full controller support
859610,Single-player,Steam Achievements
644670,Multi-player,PvP
710920,Single-player,Multi-player
1190000,Single-player,Steam Achievements
1131750,Single-player,Partial Controller Support
1390340,Single-player,Multi-player
907190,Single-player,Multi-player
1362830,Single-player,Multi-player
860590,Single-player,Full controller support
1358430,Single-player,Multi-player
1617560,Single-player,
1455840,Single-player,Steam Achievements
1228960,Single-player,Partial Controller Support
1124810,Single-player,Steam Achievements
1253190,Single-player,Multi-player
1489600,Single-player,Steam Cloud
1331530,Single-player,Steam Cloud
1837980,Single-player,Full controller support
1241700,Single-player,Steam Achievements
566250,Single-player,
1715840,Single-player,Steam Achievements
747230,Single-player,
1571480,Single-player,
951440,Single-player,Multi-player
1607570,Single-player,
1577450,Single-player,Full controller support
1237870,Single-player,Steam Achievements
491060,Single-player,Steam Achievements
216210,Single-player,
867540,Single-player,
1245810,Single-player,
1361020,Single-player,Steam Achievements
464340,Single-player,Steam Achievements
1635550,Single-player,Steam Achievements
1750740,Single-player,Steam Achievements
1147970,Single-player,
912790,Single-player,Steam Achievements
17100,Single-player,Steam Achievements
554290,Single-player,Steam Trading Cards
485630,Single-player,Steam Achievements
302750,Single-player,Steam Trading Cards
708630,Single-player,
948850,Single-player,Multi-player
1156200,Single-player,
1569560,Single-player,
1213230,Single-player,Steam Achievements
1627920,Single-player,
581100,Single-player,Steam Achievements
789700,Single-player,
1061090,Single-player,Steam Achievements
1171950,Single-player,Multi-player
1340860,Single-player,Steam Cloud
500940,Single-player,Steam Achievements
1579300,Single-player,Steam Cloud
1672460,Single-player,
1444950,Single-player,Captions available
1112340,Single-player,Steam Achievements
1418320,Single-player,Steam Achievements
1021770,Single-player,Multi-player
391210,Single-player,Multi-player
420070,Single-player,Steam Achievements
1620920,Single-player,Steam Achievements
1570330,Single-player,Multi-player
922820,Single-player,Steam Achievements
1241500,Single-player,Partial Controller Support
1624200,Others,
484390,Single-player,Steam Achievements
494720,Single-player,
1201770,Single-player,Partial Controller Support
503620,Single-player,Steam Achievements
550200,Single-player,Multi-player
1805040,Single-player,
1102060,Multi-player,PvP
856270,Single-player,Full controller support
701970,Single-player,
1114220,Single-player,Steam Achievements
1787600,Single-player,
1899200,Multi-player,Co-op
490890,Single-player,Steam Trading Cards
1225920,Single-player,
1515990,Single-player,Steam Achievements
908010,Single-player,Steam Achievements
1060560,Single-player,Steam Achievements
1402580,Single-player,Multi-player
1325960,Single-player,Steam Achievements
1707650,Single-player,
1604640,Single-player,Steam Achievements
1459540,Single-player,Steam Achievements
849740,Single-player,Steam Achievements
383180,Single-player,Multi-player
355530,Single-player,Steam Achievements
1543340,Single-player,Steam Leaderboards
458730,Single-player,Steam Achievements
549080,Single-player,Steam Achievements
1399150,Single-player,
613420,Single-player,Multi-player
1177990,Single-player,Steam Achievements
1426730,Single-player,Steam Cloud
356190,Single-player,Steam Achievements
1557100,Multi-player,PvP
1925100,Single-player,Steam Achievements
1439800,Single-player,Steam Achievements
775940,Single-player,
2024870,Single-player,Steam Achievements
392000,Single-player,Steam Achievements
915770,Single-player,Stats
299020,Single-player,
1001980,Single-player,Multi-player
1411870,Single-player,Steam Achievements
300300,Single-player,Steam Achievements
471550,Single-player,Multi-player
1677180,Single-player,Steam Achievements
1957820,Single-player,Steam Achievements
733430,Multi-player,PvP
1724910,Single-player,
441640,Single-player,Full controller support
1843350,Single-player,
1150070,Single-player,Steam Achievements
993370,Single-player,
1534340,Single-player,Partial Controller Support
913740,Single-player,
1779710,Single-player,Steam Achievements
1470150,Single-player,Steam Achievements
843130,Single-player,Multi-player
642830,Single-player,Multi-player
1285630,Single-player,Steam Achievements
1675410,Single-player,
707010,Multi-player,MMO
1519900,Single-player,Steam Achievements
1782740,Single-player,Steam Achievements
2026690,Single-player,
769340,Single-player,
1140890,Single-player,Steam Achievements
1905810,Multi-player,PvP
1339650,Single-player,
1936030,Single-player,
1577320,Single-player,Multi-player
580720,Single-player,
1753090,Single-player,
1180520,Single-player,
889790,Single-player,Steam Achievements
749920,Single-player,Steam Achievements
517670,Single-player,Multi-player
797450,Single-player,
712000,Single-player,Steam Achievements
1294770,Others,
745660,Single-player,Full controller support
421040,Single-player,Steam Achievements
289340,Single-player,Steam Cloud
1233550,Multi-player,PvP
525050,Single-player,Steam Trading Cards
1191620,Single-player,Multi-player
1026940,Single-player,Steam Achievements
365960,Single-player,Multi-player
735060,Single-player,Steam Achievements
1143780,Single-player,Steam Achievements
683790,Single-player,Multi-player
1388650,Single-player,
1035030,Single-player,Steam Cloud
729950,Single-player,
1497140,Single-player,
1509420,Single-player,Multi-player
223330,Single-player,Steam Achievements
1377280,Single-player,
708260,Single-player,Multi-player
1494790,Others,
1547990,Single-player,Partial Controller Support
1257810,Single-player,Steam Achievements
1260800,Single-player,Steam Leaderboards
386070,Single-player,Multi-player
1586120,Single-player,Steam Achievements
1207650,Single-player,Steam Achievements
511280,Single-player,Steam Achievements
694060,Single-player,Steam Achievements
1575580,Single-player,Multi-player
755580,Single-player,
1322550,Single-player,Steam Achievements
1236100,Single-player,
872220,Multi-player,PvP
795640,Single-player,
489720,Single-player,Multi-player
378410,Single-player,Steam Achievements
1622060,Single-player,
1604350,Single-player,Full controller support
1659790,Single-player,
1414380,Single-player,Partial Controller Support
686910,Single-player,
388660,Single-player,Steam Trading Cards
330830,Single-player,Steam Achievements
1315210,Single-player,Steam Achievements
248710,Single-player,
21680,Single-player,Multi-player
765880,Single-player,Steam Achievements
1358270,Single-player,
305960,Single-player,Multi-player
744420,Single-player,Steam Achievements
1236040,Multi-player,PvP
1567400,Single-player,Captions available
760120,Single-player,Steam Achievements
659560,Single-player,Steam Achievements
227480,Single-player,Multi-player
1726280,Single-player,
1888170,Single-player,Full controller support
653190,Single-player,Multi-player
594410,Single-player,Steam Achievements
570590,Single-player,Full controller support
4000,Single-player,Multi-player
1078320,Single-player,Steam Cloud
231060,Single-player,Multi-player
1184530,Single-player,Multi-player
1089630,Single-player,Steam Achievements
