AppID,Genre_1,Genre_2,Genre_3
1983140,Action,Adventure,Simulation
2205090,Casual,Indie,Simulation
1830040,RPG,,
2082900,Action,Adventure,Indie
2159860,Casual,Free to Play,Massively Multiplayer
812380,Action,Adventure,Casual
2193920,Adventure,Casual,Indie
2148750,Adventure,Casual,Indie
1766540,Casual,Indie,Sports
2057770,Free to Play,RPG,Strategy
368260,RPG,Strategy,
2213770,Casual,Free to Play,Indie
1865170,Indie,RPG,Strategy
1710640,Others,,
2216280,Action,Adventure,Indie
2061350,Others,,
2212600,Adventure,Casual,Indie
2238030,Others,,
2149960,Action,Indie,
2207610,Casual,Indie,Strategy
2199760,Casual,Strategy,
2167100,Casual,Indie,Racing
2112390,Indie,,
2154950,Action,Casual,Early Access
2053100,Casual,Simulation,Strategy
2212750,Indie,,
1598540,Adventure,Indie,RPG
2177680,Casual,Indie,
2206970,Casual,Simulation,Strategy
2159040,Action,Adventure,Casual
1798750,Adventure,Indie,
2226940,Racing,,
2183460,Adventure,Casual,Indie
2175400,Adventure,Casual,Indie
2074320,Adventure,,
2232790,Casual,Indie,
2209310,Casual,,
2016470,Action,Indie,
1848870,Action,Adventure,
2212880,Action,Adventure,Casual
2212960,Adventure,Casual,Indie
2177710,Casual,Indie,
1551560,Indie,RPG,
2135690,Adventure,Free to Play,Indie
2157910,Indie,,
1066760,Simulation,Strategy,
1952440,Action,Adventure,Indie
1958950,Action,Massively Multiplayer,Early Access
2138190,Casual,Indie,
1941340,Adventure,,
2081490,Adventure,,
2176790,Action,Adventure,
1927030,Action,Indie,
1309780,Action,Casual,Indie
1583080,Adventure,Indie,
2229190,Others,,
2178820,Action,Adventure,Casual
1872680,Action,Adventure,Indie
2234680,Others,,
903280,Indie,,
2060320,Indie,,
1376030,Action,Adventure,Indie
2196110,Action,Casual,
2204360,Action,,
2142820,Action,Casual,Early Access
1471850,Casual,Indie,Sports
2184130,Adventure,Indie,RPG
1334110,Action,Adventure,Casual
2213790,Others,,
1544020,Action,Adventure,
1299130,Action,Adventure,Indie
2177700,Casual,Indie,
2181790,Action,,
1230000,Action,Adventure,RPG
2213650,Action,Indie,Early Access
2208920,Action,Adventure,RPG
2159300,Casual,Free to Play,Indie
2194800,Simulation,Sports,
2203710,Action,Adventure,
2087440,Action,,
1914750,Action,Adventure,
2060670,Action,Adventure,Indie
2161850,Others,,
2225970,Action,Adventure,Free to Play
2155480,Indie,Simulation,
1290750,RPG,Strategy,
2220590,RPG,Strategy,
1967920,Indie,Simulation,Strategy
1807200,Adventure,Indie,Simulation
1063540,Indie,RPG,Early Access
2209130,Action,Casual,
2185930,Indie,Simulation,Sports
2226100,Action,Adventure,Indie
1321680,Adventure,Indie,Strategy
2059960,Action,,
2220680,Casual,Free to Play,Strategy
2229020,Adventure,Indie,
2193870,Action,Adventure,Casual
1988320,Casual,,
2183470,Adventure,Casual,Indie
2198650,Adventure,Casual,Indie
1837400,Action,Casual,Indie
2236250,Others,,
2183210,Strategy,,
776880,Action,Casual,Indie
2133390,Indie,,
2006470,RPG,Simulation,
2121260,RPG,Simulation,Early Access
1020910,Adventure,Free to Play,Indie
2209090,Others,,
1973730,Adventure,RPG,
2022640,Action,Adventure,
965940,Casual,Free to Play,Strategy
2149310,Indie,,
2209670,Adventure,Casual,Indie
2117960,Action,Casual,RPG
2201390,RPG,,
1771400,Adventure,Casual,Indie
2198280,Action,Adventure,Casual
2229860,Others,,
2101410,Adventure,,
2158190,Indie,Simulation,Strategy
2226890,Casual,Indie,
2166750,Adventure,Free to Play,
2076260,Casual,Indie,RPG
2185920,Adventure,Free to Play,Indie
2181110,Adventure,Casual,Indie
2213450,Action,Indie,Racing
2205870,Action,Adventure,Indie
2161940,Indie,Simulation,
2095140,Indie,Simulation,
2098090,Adventure,,
2073280,Action,Adventure,Indie
2138250,Animation & Modeling,Utilities,
1229240,Indie,RPG,
2089710,Action,Adventure,Indie
2128690,Action,Adventure,Casual
2174360,Others,,
1854870,Adventure,Indie,RPG
2145000,Action,Adventure,RPG
2205380,Free to Play,Strategy,
1431430,Adventure,Casual,Indie
2227340,Action,Indie,Sports
2226990,Casual,Indie,
2131350,Action,Casual,Indie
2190390,Action,Adventure,Indie
2230230,Others,,
2188380,Action,Adventure,Indie
2091270,Indie,,
2201130,Simulation,Early Access,
2214760,Casual,Indie,
2213880,Action,Adventure,Indie
2172670,Indie,,
2129970,Casual,Free to Play,Simulation
2196980,Indie,RPG,
2224780,Indie,,
2227110,Casual,Indie,
2219960,Casual,,
2180580,Casual,,
2245590,Others,,
1667090,Audio Production,Early Access,
1283550,Adventure,Casual,Indie
1867530,Action,Adventure,
2211150,Casual,,
2227700,Action,Adventure,Indie
2219020,Indie,Sports,Strategy
2123140,Adventure,Indie,RPG
2117520,Indie,,
2225060,Action,,
1985420,Casual,Indie,Early Access
2119210,Adventure,Casual,Indie
2235380,Others,,
2110570,Indie,,
2222670,Adventure,Casual,
2229380,Action,,
2127330,Casual,,
1639180,Casual,Indie,Massively Multiplayer
2069900,Action,Adventure,Casual
1766740,Action,Adventure,Indie
2213260,Action,,
2208060,Casual,Indie,
1759920,Adventure,Casual,Free to Play
1841870,Others,,
2089080,Simulation,Strategy,
2124790,Adventure,Indie,RPG
2214010,Action,Indie,
2208720,Adventure,,
2171350,Adventure,Casual,Indie
1952250,Action,Adventure,RPG
2199360,Casual,Indie,
2115020,Adventure,Casual,Indie
2221760,Casual,Indie,RPG
838070,Adventure,Casual,Free to Play
2239410,Others,,
2175650,Adventure,Casual,Indie
2245770,Others,,
2221770,Others,,
2067790,Action,Adventure,Indie
2211790,Action,Indie,Strategy
2226500,Action,Adventure,Indie
2203890,Action,Adventure,Indie
2163630,Action,Casual,Indie
2217880,Strategy,,
594030,Adventure,Indie,
1949000,Adventure,Casual,Indie
1531430,Action,Free to Play,Sports
2052770,Action,Casual,Indie
2065810,Action,Adventure,RPG
2230590,Casual,Indie,Simulation
2153050,Casual,Indie,
2210590,Casual,Indie,RPG
1620290,Simulation,Strategy,Early Access
2220390,Indie,,
2227500,Action,Adventure,Casual
2171440,Indie,RPG,
2173810,Casual,Indie,Early Access
2086070,Others,,
2219910,Action,Casual,
2208990,Action,Adventure,Casual
2200380,Action,Free to Play,Indie
2241500,Others,,
2207670,Action,Indie,
1797380,Casual,Indie,Simulation
2097160,Action,Free to Play,Indie
1498140,Casual,Indie,Simulation
2218090,Free to Play,Indie,
2195050,Action,Adventure,
1786830,Action,Indie,
2213930,Action,Adventure,Indie
1766340,Adventure,Casual,Indie
1818450,Action,Adventure,Massively Multiplayer
1443630,Action,Adventure,Indie
1620720,Adventure,Indie,
2173530,Casual,Sports,
2232130,Action,Adventure,Indie
2232810,Casual,Indie,
736820,Simulation,Strategy,
2150740,Action,Adventure,
2242400,Others,,
2226780,Action,Indie,
1550270,Adventure,Indie,
984570,Casual,Free to Play,Strategy
2226960,Action,Casual,Indie
1833930,Action,Adventure,Casual
2214860,Casual,Indie,
2236230,Adventure,Casual,
2171580,Indie,,
2221740,Adventure,Indie,
1804270,Action,Indie,
2152080,Adventure,,
2068220,Action,Casual,Indie
2208940,Action,Early Access,
2012840,Action,,
2226440,Action,Adventure,Indie
2005590,Others,,
2186780,Casual,Indie,
975370,RPG,Simulation,Strategy
2219830,Action,Casual,Early Access
2212940,Adventure,Casual,Early Access
1964480,Action,Indie,RPG
2173680,Action,Casual,Indie
1294660,Action,,
2130170,Casual,Strategy,
1347950,Action,Casual,Indie
2185730,Simulation,,
1962150,Adventure,Racing,
2241310,Others,,
1265800,Action,Adventure,
2164760,Adventure,Casual,Sports
494490,Action,Casual,Free to Play
2244390,Others,,
2183080,Casual,Simulation,
1239800,Action,Indie,
2228320,Action,,
1740930,Action,Racing,Simulation
2134430,Action,Casual,Indie
2236990,Others,,
2132480,Adventure,Casual,Free to Play
2226080,Action,Adventure,Casual
1301010,Action,Adventure,Indie
2136300,Action,Indie,
2139730,Casual,Early Access,
2172120,Action,Early Access,
2209190,Adventure,Casual,Free to Play
2232200,Casual,Indie,
1599700,Casual,Simulation,
1948800,Casual,Indie,Strategy
2210620,Action,Casual,Sports
1766000,Adventure,Casual,Indie
2244730,Others,,
1888270,Action,Indie,Sports
2210750,Action,Adventure,RPG
2231740,Indie,Simulation,
2214170,Action,Casual,Free to Play
2180680,Adventure,Casual,Indie
1339110,Action,Adventure,Indie
2227840,Action,Adventure,Indie
2173820,Indie,,
2161600,Adventure,Casual,Indie
2218370,Casual,Free to Play,Massively Multiplayer
2068140,Action,Indie,RPG
2168590,Adventure,Indie,RPG
2163430,Indie,Racing,
1772310,Adventure,Indie,RPG
2151700,Adventure,Casual,Indie
1873820,Action,Adventure,Indie
2232040,Adventure,Casual,Indie
2092320,Indie,,
2199440,Adventure,Casual,Indie
2200560,Action,,
2224510,Action,Indie,
2162610,Free to Play,Indie,Strategy
2120910,Indie,Racing,Simulation
2125270,Action,Adventure,Indie
2226840,Casual,RPG,
2178550,Adventure,Casual,Indie
2151540,Indie,,
2078290,Adventure,Casual,Free to Play
2214130,Adventure,Casual,RPG
2133100,Casual,Simulation,
2221540,Action,Adventure,Indie
1763540,Action,Adventure,Casual
2085910,Adventure,Casual,Indie
2217590,Action,Free to Play,Strategy
2151030,Indie,,
2214710,Free to Play,Massively Multiplayer,Strategy
2183600,Action,RPG,Strategy
2183660,Adventure,RPG,
2189890,Action,Free to Play,Indie
2149940,Action,Adventure,Indie
2196210,Action,Indie,Early Access
2163450,Adventure,Indie,
1940140,Strategy,,
2120240,Action,Adventure,Indie
2228400,Adventure,Casual,
1618020,Action,Adventure,Casual
2234800,Others,,
2201260,Action,Adventure,Free to Play
1702390,Action,Indie,RPG
2196270,Action,Casual,
2244930,Casual,Indie,
1924680,Casual,RPG,
2225080,Action,Indie,
1183010,Indie,Strategy,
2170050,Action,Free to Play,
2225890,Action,,
2226110,Casual,,
2243440,Others,,
2091280,Indie,,
2147350,Indie,,
2214120,Casual,RPG,Simulation
2005240,Action,Indie,Early Access
2222370,Casual,,
1222540,Action,Adventure,Indie
2190290,Adventure,RPG,
2227600,Casual,Indie,
1929720,Adventure,Casual,Indie
2132230,Indie,,
1994300,Action,Casual,Indie
2217840,Action,Adventure,Indie
2245440,Others,,
2186530,Adventure,Casual,Indie
2018930,Simulation,Sports,
2113590,RPG,,
1113120,Indie,Simulation,Strategy
2224790,Action,Casual,Indie
2075390,Adventure,Indie,
1573090,Action,Indie,
2134440,Action,Casual,Indie
2226090,Action,Adventure,Indie
2126630,Indie,,
2017730,Casual,Indie,Simulation
2183170,Action,Free to Play,Indie
2012570,Adventure,Casual,Indie
1679220,Action,Indie,Early Access
2230040,Action,,
2185400,Indie,,
1855160,Casual,,
2205860,Action,Casual,Racing
2194050,Casual,Indie,Simulation
2183790,Action,Adventure,Indie
1893950,Action,Indie,
2225730,Action,Strategy,Early Access
2230790,Indie,,
2197490,Casual,Free to Play,Indie
1583230,Action,Adventure,
2195350,Strategy,Early Access,
2206340,Adventure,Casual,Sports
1818230,Action,Adventure,Simulation
1975530,Indie,RPG,
2245960,Casual,Indie,
1935660,Action,Indie,
2118550,Casual,Indie,
2197830,Adventure,Indie,Racing
2243030,Others,,
2136320,Casual,Simulation,Strategy
2175790,Casual,Indie,Simulation
2203800,Casual,Indie,Simulation
2132710,Casual,,
2214480,Casual,Indie,
2192850,Action,Casual,Indie
2200790,Adventure,Casual,Free to Play
2183800,Simulation,Sports,
1578160,Casual,Indie,
1633160,Action,Adventure,Casual
1399720,Casual,Free to Play,Indie
1692400,Action,Casual,Indie
2230210,Casual,Indie,Strategy
1301500,Action,Adventure,Indie
1747680,Adventure,Casual,
2171270,Action,Casual,Indie
2148080,Adventure,Casual,Indie
2183340,Casual,Indie,RPG
2246580,Others,,
2223800,Casual,Indie,
2102200,Indie,Simulation,Early Access
2182130,Indie,,
2072420,Casual,Indie,RPG
1920480,Action,Adventure,RPG
1596010,Action,Adventure,Indie
2186350,Casual,Indie,Early Access
2202360,Adventure,Casual,Indie
1770600,Casual,,
2219520,Casual,Indie,Simulation
2232260,Adventure,,
2222770,Casual,,
2239270,Others,,
617650,Action,Early Access,
2165740,Casual,Indie,
2220320,Action,Casual,Indie
2185190,Action,Adventure,Casual
2068280,Action,Adventure,Casual
2094300,Casual,Indie,Simulation
2226870,Adventure,Indie,
2140180,Action,Adventure,Indie
2152100,Adventure,,
2060080,Casual,Free to Play,RPG
2219160,Casual,,
1012110,Action,Early Access,
1970460,Casual,Indie,
2228160,Casual,Simulation,
2127310,Action,Free to Play,Early Access
2225420,Animation & Modeling,Utilities,Game Development
2173980,Casual,Strategy,
1395480,Adventure,Casual,Indie
1887630,Adventure,Casual,Indie
1403400,Action,Indie,Simulation
1824540,Action,Indie,Early Access
2124420,Action,RPG,
2004320,Free to Play,Indie,Strategy
2233210,Others,,
2246150,Others,,
2069090,Action,Casual,Free to Play
2144120,RPG,,
2005120,Others,,
2180530,Indie,Strategy,Early Access
2196120,Casual,Indie,Simulation
2178650,Action,Indie,Racing
2179560,RPG,,
2175800,Action,Adventure,Indie
2203990,Casual,Indie,Early Access
2235690,Casual,,
2221920,Action,Adventure,RPG
2207980,Action,Adventure,Indie
2128410,Action,Adventure,Casual
2231080,Adventure,RPG,
1861970,Action,Adventure,Casual
2250010,Others,,
1941310,Adventure,Indie,RPG
2218720,Adventure,Free to Play,Indie
2233720,Action,Adventure,Casual
2231960,Casual,Indie,Simulation
2204230,Casual,Free to Play,
2235780,Action,Adventure,Casual
2073750,Casual,,
1708550,Action,Adventure,
2212740,Action,Adventure,Indie
1862690,Indie,Simulation,Early Access
2085360,Adventure,Casual,Indie
1962100,Casual,Simulation,
2096470,Action,Adventure,Casual
2220750,Adventure,Strategy,
1968400,Casual,,
1768920,Action,Indie,
1936710,Free to Play,Indie,RPG
2164080,Action,Casual,Free to Play
2108110,Free to Play,Strategy,
1586800,Action,Adventure,Casual
2234280,Racing,Sports,
2128500,Action,Adventure,RPG
2248410,Others,,
2243660,Adventure,Casual,
1970820,Casual,Indie,Simulation
1843050,Casual,Free to Play,Indie
1823930,Adventure,,
2099080,Casual,Indie,
2204540,Simulation,,
1638650,Others,,
1608070,Action,RPG,
2200770,Action,Indie,Simulation
2059280,Action,Indie,
2216320,Action,Racing,
2229570,Indie,Racing,
2229080,Casual,Racing,Strategy
1723870,Others,,
2083060,Casual,Indie,
2233040,Adventure,Indie,
2176020,Casual,Indie,Early Access
2131430,Action,Free to Play,Indie
1603500,Casual,Indie,
1892850,Indie,RPG,Simulation
2210760,Adventure,RPG,Simulation
2237980,Adventure,Casual,Indie
2227420,Utilities,,
2095560,Action,Adventure,
2022090,Indie,Simulation,
2222260,Action,Indie,Simulation
2237820,Adventure,Casual,Indie
2106520,Adventure,Casual,Indie
2197050,Action,Adventure,RPG
2199130,Adventure,Indie,
2238200,Casual,Indie,Early Access
2194810,Action,Adventure,Indie
1650200,Action,Indie,RPG
2235760,Action,Adventure,Casual
1793800,Adventure,Indie,
2179360,Action,Early Access,
1119480,Casual,Simulation,Strategy
2166710,Action,Casual,Indie
2192680,RPG,,
1018640,Casual,Free to Play,
2223810,Strategy,,
2222170,Casual,Indie,Racing
2089450,Casual,Indie,Simulation
2228930,Casual,Indie,Strategy
2098390,Racing,Early Access,
2200420,Adventure,Indie,
2246230,Others,,
2093850,Simulation,,
2109870,Indie,,
2109620,Casual,Indie,Simulation
2233590,Action,,
2071520,Adventure,Indie,
2158900,Action,Adventure,Indie
2220740,Utilities,Early Access,
1764820,Action,Casual,Indie
1996210,Casual,Indie,RPG
2015240,Action,Adventure,RPG
2192670,RPG,,
2207010,Casual,Simulation,
1787480,Indie,Simulation,Early Access
1993120,Action,Adventure,
2248370,Others,,
2196050,Action,Indie,Early Access
2227690,Indie,,
2027540,Indie,,
2228960,Action,Indie,
2227620,Casual,RPG,Simulation
2152630,Free to Play,Indie,Sports
1638670,Indie,,
2232380,Indie,Simulation,Strategy
2119000,Casual,Indie,Simulation
2196820,Others,,
2178800,Adventure,,
2245030,Casual,Indie,Simulation
2229710,Casual,Free to Play,Indie
2235250,Adventure,Casual,Indie
2222310,Action,Adventure,Casual
1745780,Animation & Modeling,Design & Illustration,
2200220,RPG,Simulation,
2228890,Adventure,Indie,
1756150,Action,Early Access,
2221940,Adventure,Casual,Free to Play
1995590,Casual,Indie,
1933670,Casual,Indie,RPG
2202900,Action,Adventure,Casual
1961460,Action,Free to Play,Indie
1907140,Adventure,Indie,RPG
1926810,Action,Indie,
2192730,Casual,Free to Play,Indie
2166500,Casual,Indie,Early Access
2169790,Action,Casual,Free to Play
1937550,Action,Free to Play,Indie
1369510,Action,Adventure,Casual
2208480,Action,Free to Play,Indie
2202400,Action,Indie,Early Access
2194300,RPG,,
1830190,Casual,Indie,RPG
2234360,Casual,Indie,Early Access
2215220,Casual,Indie,
2163320,Strategy,,
2182200,Casual,Indie,Strategy
2176340,Simulation,,
2229010,Adventure,Simulation,
2101620,Indie,,
2238780,Adventure,Casual,Indie
2249150,Others,,
1761900,Action,Adventure,Indie
2187570,Action,Adventure,Indie
2110700,Adventure,Casual,Indie
2234260,Casual,Simulation,
1787100,Action,Adventure,Casual
2006490,Action,Adventure,Indie
2227630,Casual,RPG,Simulation
2249610,Others,,
2220040,Adventure,Indie,RPG
2183480,Adventure,Casual,Indie
2023210,Action,Casual,Indie
2110890,Action,Adventure,
2232780,Casual,,
2184490,Adventure,RPG,Simulation
1623070,Indie,RPG,Strategy
2225030,Indie,,
2233320,Adventure,Indie,
2234310,Adventure,Indie,RPG
2222710,Adventure,Indie,Early Access
1655960,Casual,Indie,
1429500,Action,Adventure,Casual
2237940,Adventure,Casual,Indie
2227410,Action,Adventure,Strategy
2065800,RPG,Early Access,
2224900,Action,Adventure,Casual
1752980,Others,,
814880,Action,Adventure,Casual
2235610,Indie,,
2083130,Animation & Modeling,Design & Illustration,Photo Editing
2200470,Adventure,Casual,Free to Play
1591450,Adventure,Casual,Simulation
2162070,Action,Indie,Strategy
2205660,Action,Adventure,Casual
2211280,Free to Play,Sports,
2214370,Action,Adventure,Free to Play
2226650,Adventure,RPG,Simulation
1963520,RPG,Early Access,
2213910,Action,Indie,Early Access
2076220,Action,,
2050510,Adventure,Casual,Indie
1868240,Casual,Indie,
1614780,Action,Adventure,Indie
2235000,Others,,
2229170,Adventure,Simulation,
2165560,Casual,Indie,Strategy
1627330,Adventure,,
1585220,Action,Indie,
2159780,Casual,Indie,Simulation
2222420,Indie,,
1750770,Action,Adventure,Indie
2182840,Free to Play,RPG,
1798350,Action,Adventure,Indie
2191310,Action,Casual,Indie
2239050,Casual,Indie,
1575450,Action,,
2207250,Adventure,Casual,Indie
2169100,Indie,RPG,
1498040,Action,Indie,Early Access
2224600,Indie,Simulation,
1956860,Racing,Sports,Early Access
2224660,Casual,,
1986470,Action,Indie,
2147410,Casual,Indie,
1458090,Indie,,
2153310,Free to Play,RPG,
2151290,Simulation,Sports,Strategy
1532690,Action,Adventure,RPG
1817720,Action,Indie,Simulation
2190190,Adventure,,
2176130,Casual,Simulation,Strategy
2225980,Action,Adventure,Casual
2229050,Adventure,Casual,Indie
2244740,Others,,
2211090,Adventure,Indie,Early Access
2208070,Casual,Strategy,
2226350,Casual,,
1907380,Action,Adventure,Indie
2161530,Free to Play,Massively Multiplayer,RPG
2099760,Others,,
2064080,Indie,,
1930340,Action,Free to Play,RPG
1643100,Casual,Simulation,
1950650,Casual,,
1876350,Action,Casual,RPG
2098290,Casual,Free to Play,Indie
1585400,RPG,Early Access,
2231280,Casual,Indie,
2175120,Action,Adventure,Indie
2176180,Adventure,Casual,Free to Play
2212390,Action,Adventure,Casual
2151740,Action,Casual,Indie
1964290,Others,,
1839190,Casual,Indie,Simulation
2214510,Others,,
2216740,Others,,
2022180,Casual,,
2206980,Adventure,RPG,
1682260,Adventure,Indie,
1324150,Action,Adventure,Indie
2222970,Adventure,Free to Play,Indie
2218980,Action,Casual,Indie
2163190,Action,Adventure,Free to Play
1851690,Adventure,Casual,Indie
1800140,Others,,
2231130,Action,,
2235140,Casual,,
2002280,Action,Indie,Early Access
2173960,Others,,
2222870,Adventure,Indie,
2230890,Indie,,
2235450,Action,Adventure,Casual
2170490,Action,Casual,Indie
2242950,Casual,Strategy,
1385680,Casual,Indie,Racing
2226670,Others,,
2239340,Casual,Indie,Strategy
2155750,Action,Adventure,Casual
2232290,Action,Indie,Strategy
2221010,Casual,Indie,
1922550,Action,Indie,Early Access
2231700,Casual,Sports,
1261220,Adventure,Casual,Indie
2228140,Adventure,Indie,
2231310,Adventure,Casual,Indie
2236290,Casual,Indie,Racing
2243060,Action,,
1995910,Others,,
1240610,Adventure,Casual,Indie
2239320,Casual,,
2226190,Casual,Indie,
2230920,Indie,,
2188880,Simulation,,
2221230,Action,Adventure,
2240430,Action,Adventure,
2231920,Action,Adventure,
2257820,Others,,
1860900,Casual,Indie,
2201920,Others,,
2242750,Action,Adventure,Indie
2218290,Adventure,Simulation,
2182750,Action,Casual,Free to Play
2236330,Indie,,
1879340,Action,Casual,Free to Play
2112550,Action,Adventure,Casual
2242810,Indie,,
2230080,Free to Play,Indie,
2017640,Simulation,,
2187660,Casual,Free to Play,RPG
2192530,Casual,Indie,Strategy
2249740,Others,,
2225500,Casual,,
2060410,Indie,,
814730,Adventure,Casual,Indie
1921610,Action,Adventure,Simulation
2230900,Indie,,
1525990,Casual,Indie,Sports
2214890,Indie,Strategy,Early Access
2227290,Adventure,Casual,Free to Play
1802690,Action,Simulation,Strategy
2124380,Indie,RPG,
2231490,Casual,,
2159870,Adventure,Casual,Indie
2245270,Casual,Indie,Strategy
2234570,Action,Indie,Racing
2230250,Action,Adventure,Indie
2235230,Racing,Simulation,Sports
2225560,Action,Casual,
958930,Action,Indie,
2111710,Simulation,,
2240560,Others,,
2208000,Adventure,Indie,
2194760,Adventure,Indie,
2234100,Action,Adventure,Casual
2173670,Casual,Indie,Simulation
2210890,Casual,Simulation,
2169460,Action,Adventure,Indie
2256070,Others,,
2213420,Action,Casual,Indie
1703070,Action,Simulation,Strategy
2241860,Simulation,Strategy,Early Access
2233540,Casual,Indie,
2225290,Adventure,Indie,
1988960,Action,Adventure,Casual
1456470,Action,Indie,
2207870,Others,,
2240440,Casual,,
2233510,Indie,,
2226920,Action,Casual,Indie
2102240,Casual,Indie,Strategy
2224330,Action,Adventure,Indie
2198170,Action,Indie,
2247770,Others,,
2217550,Adventure,Casual,Free to Play
1070840,Action,Adventure,Indie
2094380,Casual,Indie,
2242100,Action,RPG,Simulation
2208870,Indie,Simulation,Sports
2232660,Action,Adventure,Indie
2233370,Action,Adventure,Casual
2213610,Action,Adventure,Indie
1866570,Action,Indie,
2209710,Action,Adventure,Casual
2239730,Casual,Indie,Simulation
2165250,Others,,
2216690,Action,Casual,Indie
2133770,Action,Casual,Indie
1822120,Adventure,Casual,Indie
2055470,Action,Adventure,Indie
1974110,Action,Indie,RPG
2233520,Indie,,
2236730,Casual,Racing,
2202990,Adventure,Casual,Free to Play
2238020,Adventure,Casual,Indie
1477070,Adventure,Casual,Indie
2237010,Action,Adventure,Indie
2243550,Adventure,Indie,
2186450,Action,Adventure,
2227490,Casual,Indie,
2259760,Others,,
2260970,Others,,
1780430,Action,Adventure,Indie
2236370,Indie,,
2254480,Others,,
2228730,Indie,,
1548350,Adventure,Indie,RPG
2107640,Action,Casual,Indie
2237690,Casual,Indie,Strategy
2240910,Action,Free to Play,Indie
2222890,Adventure,Indie,
2215690,Action,Casual,Indie
1098400,Free to Play,Indie,Strategy
2164980,Action,Indie,RPG
1603640,Adventure,Indie,
2246180,Action,Adventure,Casual
2251450,Adventure,Casual,
2243130,Adventure,Casual,Indie
2169780,Others,,
2236360,Indie,,
2240530,Adventure,Casual,Free to Play
2219410,Action,Adventure,Indie
2241350,Casual,Indie,
2101690,Casual,Strategy,
2153730,Adventure,Casual,Indie
2093300,Early Access,,
2133380,Indie,,
2237090,Casual,Simulation,
2176150,Adventure,Casual,Indie
2251480,Action,Adventure,Strategy
2172410,Action,Adventure,Indie
2223460,Action,Indie,Early Access
2176200,Action,Adventure,Casual
2159050,Casual,Indie,Strategy
1031460,Action,Adventure,Indie
2239250,Adventure,Casual,Indie
2230090,Indie,,
2185530,Action,RPG,Simulation
2253960,Others,,
1953840,Action,Adventure,Indie
2067280,Action,Indie,
2240320,Adventure,Casual,
2071800,Simulation,Sports,
1946460,Action,Indie,
1904890,Others,,
2247810,Others,,
2248870,Action,Casual,Free to Play
2238000,Casual,Indie,Early Access
1548880,Action,Casual,Indie
2252440,Others,,
2238240,Adventure,Indie,Strategy
1832150,Action,Adventure,Casual
2233110,Indie,RPG,Strategy
2243000,Casual,,
2242360,Action,Adventure,Indie
2237720,Action,Adventure,Indie
2177150,Adventure,Indie,Simulation
1452210,Action,Indie,Simulation
2207030,Adventure,Casual,Indie
2237150,Casual,Indie,Simulation
2229670,Action,Casual,Indie
2133350,Casual,Indie,
2234440,Simulation,,
2205650,Action,Adventure,Casual
1848460,Adventure,RPG,
2178010,Casual,Free to Play,Massively Multiplayer
2237770,Action,,
2211530,Others,,
1663250,Action,Indie,Sports
2151360,Action,Indie,Sports
2210980,Adventure,Casual,Indie
1963510,Action,Early Access,
1606570,Action,Free to Play,Early Access
2234030,Adventure,Free to Play,Indie
1595900,Adventure,Casual,Indie
1757490,Action,Indie,Sports
2004340,Action,RPG,Early Access
2190180,Action,Adventure,Free to Play
2260010,Others,,
2166220,Action,Indie,RPG
2165690,Sports,,
1554010,Adventure,Casual,Indie
2224830,Casual,,
2153330,Adventure,,
2180610,Action,Indie,Early Access
2240700,Casual,Indie,Racing
1758180,Simulation,,
2055650,Casual,Racing,
2260760,Others,,
2209070,Others,,
2145740,Adventure,Indie,Early Access
2050870,Casual,,
2241190,Action,,
2259140,Others,,
1709730,Adventure,Indie,
1364380,Action,Adventure,Indie
2181060,Indie,,
1829250,Action,Casual,Indie
2138140,RPG,,
2197340,Action,Casual,Early Access
2210670,Action,Strategy,
1866890,Action,Indie,
2244550,Casual,Indie,Simulation
2217180,Casual,Indie,Simulation
2195680,Casual,,
1926620,Action,Adventure,Indie
2183370,Adventure,Indie,
2238810,Indie,,
2242320,Casual,Indie,
2236380,Indie,,
1574110,Adventure,,
1850680,Action,Casual,Indie
2234370,Action,Adventure,
2248730,Others,,
2230910,Indie,,
2233460,Others,,
2245700,Indie,Simulation,Strategy
2189150,Indie,Strategy,Early Access
1529710,Simulation,,
2167660,Action,Adventure,Casual
2192910,Adventure,Casual,Indie
2207840,Adventure,Indie,
2201420,RPG,,
2239180,Casual,Indie,Early Access
2231970,Casual,Indie,Simulation
2236390,Indie,,
2103630,Adventure,Indie,
2236340,Indie,,
2242980,Adventure,Casual,Indie
2216960,Action,Sports,Early Access
1809380,Action,Adventure,Strategy
2226930,Casual,Indie,Simulation
2125250,Action,,
2073760,Casual,Strategy,
2222860,Adventure,Indie,
2234250,Action,Adventure,Casual
2161330,Casual,,
2235390,Casual,Simulation,
2244840,Action,Adventure,Casual
2195240,Casual,Indie,Strategy
2143180,Action,Adventure,Free to Play
1874950,Action,Casual,Indie
2239040,Adventure,Casual,Indie
2095840,Casual,Indie,
2223010,Action,Adventure,Indie
2137190,Adventure,,
2240660,Indie,RPG,
2241790,Casual,,
2216360,Casual,Indie,
2238080,Casual,Indie,Simulation
2239850,Casual,,
2218840,Adventure,,
1965860,Casual,Early Access,
2161580,Casual,Indie,Simulation
1263930,Simulation,Early Access,
2225460,Casual,Indie,Strategy
2137920,Action,Indie,Strategy
2196570,Action,Free to Play,
2243490,Others,,
2242600,Casual,Simulation,
2192480,Casual,Indie,Simulation
1552940,Action,Casual,Indie
2245250,Action,Adventure,Indie
2240410,Casual,Indie,Sports
